order_id,signal_id,symbol,market_type,action,order_type,side,quantity,limit_price,status,created_at,eligible_at,cancel_after,filled_quantity,fill_price,fee_paid
funding-close_short-ALICEUSDT-1652346000,funding-close_short-ALICEUSDT-1652346000,ALICEUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,47.4158368895211,2.109,FILLED,2022-05-12T09:00:00+00:00,2022-05-12T10:00:00+00:00,,47.4158368895211,2.109,0.02
funding-close_long-1000XECUSDT-1652374800,funding-close_long-1000XECUSDT-1652374800,1000XECUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,2926.54375182909,0.03417,FILLED,2022-05-12T17:00:00+00:00,2022-05-12T17:00:00+00:00,,2926.54375182909,0.03417,0.1
funding-close_short-1000XECUSDT-1652374800,funding-close_short-1000XECUSDT-1652374800,1000XECUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,2926.54375182909,0.03417,FILLED,2022-05-12T17:00:00+00:00,2022-05-12T17:00:00+00:00,,2926.54375182909,0.03417,0.02
funding-open_long-ALICEUSDT-1652374800,funding-open_long-ALICEUSDT-1652374800,ALICEUSDT,SPOT,OPEN_LONG,LIMIT,BUY,44.1306266548985,2.266,FILLED,2022-05-12T17:00:00+00:00,2022-05-12T18:00:00+00:00,,44.1306266548985,2.266,0.1
funding-open_short-ALICEUSDT-1652374800,funding-open_short-ALICEUSDT-1652374800,ALICEUSDT,FUTURE,OPEN_SHORT,LIMIT,SELL,44.1306266548985,2.266,FILLED,2022-05-12T17:00:00+00:00,2022-05-12T18:00:00+00:00,,44.1306266548985,2.266,0.02
funding-open_long-1000XECUSDT-1652518800,funding-open_long-1000XECUSDT-1652518800,1000XECUSDT,SPOT,OPEN_LONG,LIMIT,BUY,2392.916965781287,0.04179,FILLED,2022-05-14T09:00:00+00:00,2022-05-14T09:00:00+00:00,,2392.916965781287,0.04179,0.1
funding-open_short-1000XECUSDT-1652518800,funding-open_short-1000XECUSDT-1652518800,1000XECUSDT,FUTURE,OPEN_SHORT,LIMIT,SELL,2392.916965781287,0.04179,FILLED,2022-05-14T09:00:00+00:00,2022-05-14T09:00:00+00:00,,2392.916965781287,0.04179,0.02
funding-close_long-ALICEUSDT-1652518800,funding-close_long-ALICEUSDT-1652518800,ALICEUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,38.955979742890534,2.567,FILLED,2022-05-14T09:00:00+00:00,2022-05-14T10:00:00+00:00,,38.955979742890534,2.567,0.10000000000000002
funding-close_short-ALICEUSDT-1652518800,funding-close_short-ALICEUSDT-1652518800,ALICEUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,38.955979742890534,2.567,FILLED,2022-05-14T09:00:00+00:00,2022-05-14T10:00:00+00:00,,38.955979742890534,2.567,0.020000000000000004
funding-close_long-ALICEUSDT-1652522400,funding-close_long-ALICEUSDT-1652522400,ALICEUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,40.7000407000407,2.457,FILLED,2022-05-14T10:00:00+00:00,2022-05-14T11:00:00+00:00,,40.7000407000407,2.457,0.1
funding-close_short-ALICEUSDT-1652522400,funding-close_short-ALICEUSDT-1652522400,ALICEUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,40.7000407000407,2.457,FILLED,2022-05-14T10:00:00+00:00,2022-05-14T11:00:00+00:00,,40.7000407000407,2.457,0.02
funding-close_long-1000XECUSDT-1652634000,funding-close_long-1000XECUSDT-1652634000,1000XECUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,2414.8756339048537,0.04141,FILLED,2022-05-15T17:00:00+00:00,2022-05-15T17:00:00+00:00,,2414.8756339048537,0.04141,0.1
funding-close_short-1000XECUSDT-1652634000,funding-close_short-1000XECUSDT-1652634000,1000XECUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,2414.8756339048537,0.04141,FILLED,2022-05-15T17:00:00+00:00,2022-05-15T17:00:00+00:00,,2414.8756339048537,0.04141,0.02
funding-open_long-ALICEUSDT-1652634000,funding-open_long-ALICEUSDT-1652634000,ALICEUSDT,SPOT,OPEN_LONG,LIMIT,BUY,37.59398496240601,2.66,FILLED,2022-05-15T17:00:00+00:00,2022-05-15T18:00:00+00:00,,37.59398496240601,2.66,0.1
funding-open_short-ALICEUSDT-1652634000,funding-open_short-ALICEUSDT-1652634000,ALICEUSDT,FUTURE,OPEN_SHORT,LIMIT,SELL,37.59398496240601,2.66,FILLED,2022-05-15T17:00:00+00:00,2022-05-15T18:00:00+00:00,,37.59398496240601,2.66,0.02
funding-open_long-1000XECUSDT-1652850000,funding-open_long-1000XECUSDT-1652850000,1000XECUSDT,SPOT,OPEN_LONG,LIMIT,BUY,2065.2622883106155,0.04842,FILLED,2022-05-18T05:00:00+00:00,2022-05-18T05:00:00+00:00,,2065.2622883106155,0.04842,0.1
funding-open_short-1000XECUSDT-1652850000,funding-open_short-1000XECUSDT-1652850000,1000XECUSDT,FUTURE,OPEN_SHORT,LIMIT,SELL,2065.2622883106155,0.04842,FILLED,2022-05-18T05:00:00+00:00,2022-05-18T05:00:00+00:00,,2065.2622883106155,0.04842,0.02
funding-close_long-ALICEUSDT-1652850000,funding-close_long-ALICEUSDT-1652850000,ALICEUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,30.845157310302284,3.242,FILLED,2022-05-18T05:00:00+00:00,2022-05-18T06:00:00+00:00,,30.845157310302284,3.242,0.1
funding-close_short-ALICEUSDT-1652850000,funding-close_short-ALICEUSDT-1652850000,ALICEUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,30.845157310302284,3.242,FILLED,2022-05-18T05:00:00+00:00,2022-05-18T06:00:00+00:00,,30.845157310302284,3.242,0.02
funding-close_long-ALICEUSDT-1652853600,funding-close_long-ALICEUSDT-1652853600,ALICEUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,31.86743148502231,3.138,FILLED,2022-05-18T06:00:00+00:00,2022-05-18T07:00:00+00:00,,31.86743148502231,3.138,0.1
funding-close_short-ALICEUSDT-1652853600,funding-close_short-ALICEUSDT-1652853600,ALICEUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,31.86743148502231,3.138,FILLED,2022-05-18T06:00:00+00:00,2022-05-18T07:00:00+00:00,,31.86743148502231,3.138,0.02
funding-close_long-1000SHIBUSDT-1652864400,funding-close_long-1000SHIBUSDT-1652864400,1000SHIBUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,8104.384471999352,0.012339,FILLED,2022-05-18T09:00:00+00:00,2022-05-18T09:00:00+00:00,,8104.384471999352,0.012339,0.1
funding-close_short-1000SHIBUSDT-1652864400,funding-close_short-1000SHIBUSDT-1652864400,1000SHIBUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,8104.384471999352,0.012339,FILLED,2022-05-18T09:00:00+00:00,2022-05-18T09:00:00+00:00,,8104.384471999352,0.012339,0.02
funding-open_long-ALICEUSDT-1652864400,funding-open_long-ALICEUSDT-1652864400,ALICEUSDT,SPOT,OPEN_LONG,LIMIT,BUY,31.191515907673114,3.206,FILLED,2022-05-18T09:00:00+00:00,2022-05-18T10:00:00+00:00,,31.191515907673114,3.206,0.1
funding-open_short-ALICEUSDT-1652864400,funding-open_short-ALICEUSDT-1652864400,ALICEUSDT,FUTURE,OPEN_SHORT,LIMIT,SELL,31.191515907673114,3.206,FILLED,2022-05-18T09:00:00+00:00,2022-05-18T10:00:00+00:00,,31.191515907673114,3.206,0.02
funding-close_long-1000SHIBUSDT-1652868000,funding-close_long-1000SHIBUSDT-1652868000,1000SHIBUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,8111.615833874107,0.012328,FILLED,2022-05-18T10:00:00+00:00,2022-05-18T10:00:00+00:00,,8111.615833874107,0.012328,0.1
funding-close_short-1000SHIBUSDT-1652868000,funding-close_short-1000SHIBUSDT-1652868000,1000SHIBUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,8111.615833874107,0.012328,FILLED,2022-05-18T10:00:00+00:00,2022-05-18T10:00:00+00:00,,8111.615833874107,0.012328,0.02
funding-open_long-1000SHIBUSDT-1652893200,funding-open_long-1000SHIBUSDT-1652893200,1000SHIBUSDT,SPOT,OPEN_LONG,LIMIT,BUY,8486.803021301876,0.011783,FILLED,2022-05-18T17:00:00+00:00,2022-05-18T17:00:00+00:00,,8486.803021301876,0.011783,0.1
funding-open_short-1000SHIBUSDT-1652893200,funding-open_short-1000SHIBUSDT-1652893200,1000SHIBUSDT,FUTURE,OPEN_SHORT,LIMIT,SELL,8486.803021301876,0.011783,FILLED,2022-05-18T17:00:00+00:00,2022-05-18T17:00:00+00:00,,8486.803021301876,0.011783,0.02
funding-close_long-1000XECUSDT-1652893200,funding-close_long-1000XECUSDT-1652893200,1000XECUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,2256.317689530686,0.04432,FILLED,2022-05-18T17:00:00+00:00,2022-05-18T17:00:00+00:00,,2256.317689530686,0.04432,0.1
funding-close_short-1000XECUSDT-1652893200,funding-close_short-1000XECUSDT-1652893200,1000XECUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,2256.317689530686,0.04432,FILLED,2022-05-18T17:00:00+00:00,2022-05-18T17:00:00+00:00,,2256.317689530686,0.04432,0.02
funding-close_long-1000SHIBUSDT-1652965200,funding-close_long-1000SHIBUSDT-1652965200,1000SHIBUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,8586.639189421261,0.011646,FILLED,2022-05-19T13:00:00+00:00,2022-05-19T13:00:00+00:00,,8586.639189421261,0.011646,0.10000000000000002
funding-close_short-1000SHIBUSDT-1652965200,funding-close_short-1000SHIBUSDT-1652965200,1000SHIBUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,8586.639189421261,0.011646,FILLED,2022-05-19T13:00:00+00:00,2022-05-19T13:00:00+00:00,,8586.639189421261,0.011646,0.020000000000000004
funding-open_long-1000XECUSDT-1652965200,funding-open_long-1000XECUSDT-1652965200,1000XECUSDT,SPOT,OPEN_LONG,LIMIT,BUY,2194.426157559798,0.04557,FILLED,2022-05-19T13:00:00+00:00,2022-05-19T13:00:00+00:00,,2194.426157559798,0.04557,0.09999999999999999
funding-open_short-1000XECUSDT-1652965200,funding-open_short-1000XECUSDT-1652965200,1000XECUSDT,FUTURE,OPEN_SHORT,LIMIT,SELL,2194.426157559798,0.04557,FILLED,2022-05-19T13:00:00+00:00,2022-05-19T13:00:00+00:00,,2194.426157559798,0.04557,0.019999999999999997
funding-open_long-1000SHIBUSDT-1652979600,funding-open_long-1000SHIBUSDT-1652979600,1000SHIBUSDT,SPOT,OPEN_LONG,LIMIT,BUY,8400.537634408602,0.011904,FILLED,2022-05-19T17:00:00+00:00,2022-05-19T17:00:00+00:00,,8400.537634408602,0.011904,0.09999999999999999
funding-open_short-1000SHIBUSDT-1652979600,funding-open_short-1000SHIBUSDT-1652979600,1000SHIBUSDT,FUTURE,OPEN_SHORT,LIMIT,SELL,8400.537634408602,0.011904,FILLED,2022-05-19T17:00:00+00:00,2022-05-19T17:00:00+00:00,,8400.537634408602,0.011904,0.019999999999999997
funding-close_long-ALICEUSDT-1652979600,funding-close_long-ALICEUSDT-1652979600,ALICEUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,33.06878306878307,3.024,FILLED,2022-05-19T17:00:00+00:00,2022-05-19T18:00:00+00:00,,33.06878306878307,3.024,0.1
funding-close_short-ALICEUSDT-1652979600,funding-close_short-ALICEUSDT-1652979600,ALICEUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,33.06878306878307,3.024,FILLED,2022-05-19T17:00:00+00:00,2022-05-19T18:00:00+00:00,,33.06878306878307,3.024,0.02
funding-close_long-1000XECUSDT-1653037200,funding-close_long-1000XECUSDT-1653037200,1000XECUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,2119.0930281839373,0.04719,FILLED,2022-05-20T09:00:00+00:00,2022-05-20T09:00:00+00:00,,2119.0930281839373,0.04719,0.10000000000000002
funding-close_short-1000XECUSDT-1653037200,funding-close_short-1000XECUSDT-1653037200,1000XECUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,2119.0930281839373,0.04719,FILLED,2022-05-20T09:00:00+00:00,2022-05-20T09:00:00+00:00,,2119.0930281839373,0.04719,0.020000000000000004
funding-open_long-ALICEUSDT-1653037200,funding-open_long-ALICEUSDT-1653037200,ALICEUSDT,SPOT,OPEN_LONG,LIMIT,BUY,32.54149040026033,3.073,FILLED,2022-05-20T09:00:00+00:00,2022-05-20T10:00:00+00:00,,32.54149040026033,3.073,0.09999999999999999
funding-open_short-ALICEUSDT-1653037200,funding-open_short-ALICEUSDT-1653037200,ALICEUSDT,FUTURE,OPEN_SHORT,LIMIT,SELL,32.54149040026033,3.073,FILLED,2022-05-20T09:00:00+00:00,2022-05-20T10:00:00+00:00,,32.54149040026033,3.073,0.019999999999999997
funding-close_long-1000XECUSDT-1653040800,funding-close_long-1000XECUSDT-1653040800,1000XECUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,2106.593638087213,0.04747,FILLED,2022-05-20T10:00:00+00:00,2022-05-20T10:00:00+00:00,,2106.593638087213,0.04747,0.1
funding-close_short-1000XECUSDT-1653040800,funding-close_short-1000XECUSDT-1653040800,1000XECUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,2106.593638087213,0.04747,FILLED,2022-05-20T10:00:00+00:00,2022-05-20T10:00:00+00:00,,2106.593638087213,0.04747,0.02
funding-open_long-1000XECUSDT-1653109200,funding-open_long-1000XECUSDT-1653109200,1000XECUSDT,SPOT,OPEN_LONG,LIMIT,BUY,2201.188641866608,0.04543,FILLED,2022-05-21T05:00:00+00:00,2022-05-21T05:00:00+00:00,,2201.188641866608,0.04543,0.1
funding-open_short-1000XECUSDT-1653109200,funding-open_short-1000XECUSDT-1653109200,1000XECUSDT,FUTURE,OPEN_SHORT,LIMIT,SELL,2201.188641866608,0.04543,FILLED,2022-05-21T05:00:00+00:00,2022-05-21T05:00:00+00:00,,2201.188641866608,0.04543,0.02
funding-close_long-ALICEUSDT-1653109200,funding-close_long-ALICEUSDT-1653109200,ALICEUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,35.1123595505618,2.848,FILLED,2022-05-21T05:00:00+00:00,2022-05-21T06:00:00+00:00,,35.1123595505618,2.848,0.1
funding-close_short-ALICEUSDT-1653109200,funding-close_short-ALICEUSDT-1653109200,ALICEUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,35.1123595505618,2.848,FILLED,2022-05-21T05:00:00+00:00,2022-05-21T06:00:00+00:00,,35.1123595505618,2.848,0.02
funding-close_long-1000XECUSDT-1653181200,funding-close_long-1000XECUSDT-1653181200,1000XECUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,2163.565556036348,0.04622,FILLED,2022-05-22T01:00:00+00:00,2022-05-22T01:00:00+00:00,,2163.565556036348,0.04622,0.1
funding-close_short-1000XECUSDT-1653181200,funding-close_short-1000XECUSDT-1653181200,1000XECUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,2163.565556036348,0.04622,FILLED,2022-05-22T01:00:00+00:00,2022-05-22T01:00:00+00:00,,2163.565556036348,0.04622,0.02
funding-open_long-ALICEUSDT-1653181200,funding-open_long-ALICEUSDT-1653181200,ALICEUSDT,SPOT,OPEN_LONG,LIMIT,BUY,33.41129301703976,2.993,FILLED,2022-05-22T01:00:00+00:00,2022-05-22T02:00:00+00:00,,33.41129301703976,2.993,0.1
funding-open_short-ALICEUSDT-1653181200,funding-open_short-ALICEUSDT-1653181200,ALICEUSDT,FUTURE,OPEN_SHORT,LIMIT,SELL,33.41129301703976,2.993,FILLED,2022-05-22T01:00:00+00:00,2022-05-22T02:00:00+00:00,,33.41129301703976,2.993,0.02
funding-close_long-1000XECUSDT-1653184800,funding-close_long-1000XECUSDT-1653184800,1000XECUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,2167.316861725184,0.04614,FILLED,2022-05-22T02:00:00+00:00,2022-05-22T02:00:00+00:00,,2167.316861725184,0.04614,0.09999999999999999
funding-close_short-1000XECUSDT-1653184800,funding-close_short-1000XECUSDT-1653184800,1000XECUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,2167.316861725184,0.04614,FILLED,2022-05-22T02:00:00+00:00,2022-05-22T02:00:00+00:00,,2167.316861725184,0.04614,0.019999999999999997
funding-open_long-1000XECUSDT-1653224400,funding-open_long-1000XECUSDT-1653224400,1000XECUSDT,SPOT,OPEN_LONG,LIMIT,BUY,2103.491796381994,0.04754,FILLED,2022-05-22T13:00:00+00:00,2022-05-22T13:00:00+00:00,,2103.491796381994,0.04754,0.09999999999999999
funding-open_short-1000XECUSDT-1653224400,funding-open_short-1000XECUSDT-1653224400,1000XECUSDT,FUTURE,OPEN_SHORT,LIMIT,SELL,2103.491796381994,0.04754,FILLED,2022-05-22T13:00:00+00:00,2022-05-22T13:00:00+00:00,,2103.491796381994,0.04754,0.019999999999999997
funding-close_long-ALICEUSDT-1653224400,funding-close_long-ALICEUSDT-1653224400,ALICEUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,32.583903551645484,3.069,FILLED,2022-05-22T13:00:00+00:00,2022-05-22T14:00:00+00:00,,32.583903551645484,3.069,0.09999999999999999
funding-close_short-ALICEUSDT-1653224400,funding-close_short-ALICEUSDT-1653224400,ALICEUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,32.583903551645484,3.069,FILLED,2022-05-22T13:00:00+00:00,2022-05-22T14:00:00+00:00,,32.583903551645484,3.069,0.019999999999999997
funding-close_long-ALICEUSDT-1653228000,funding-close_long-ALICEUSDT-1653228000,ALICEUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,32.31017770597738,3.095,FILLED,2022-05-22T14:00:00+00:00,2022-05-22T15:00:00+00:00,,32.31017770597738,3.095,0.1
funding-close_short-ALICEUSDT-1653228000,funding-close_short-ALICEUSDT-1653228000,ALICEUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,32.31017770597738,3.095,FILLED,2022-05-22T14:00:00+00:00,2022-05-22T15:00:00+00:00,,32.31017770597738,3.095,0.02
funding-close_long-1000SHIBUSDT-1653253200,funding-close_long-1000SHIBUSDT-1653253200,1000SHIBUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,8473.858147614608,0.011801,FILLED,2022-05-22T21:00:00+00:00,2022-05-22T21:00:00+00:00,,8473.858147614608,0.011801,0.1
funding-close_short-1000SHIBUSDT-1653253200,funding-close_short-1000SHIBUSDT-1653253200,1000SHIBUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,8473.858147614608,0.011801,FILLED,2022-05-22T21:00:00+00:00,2022-05-22T21:00:00+00:00,,8473.858147614608,0.011801,0.02
funding-open_long-ALICEUSDT-1653253200,funding-open_long-ALICEUSDT-1653253200,ALICEUSDT,SPOT,OPEN_LONG,LIMIT,BUY,33.28894806924101,3.004,FILLED,2022-05-22T21:00:00+00:00,2022-05-22T22:00:00+00:00,,33.28894806924101,3.004,0.09999999999999999
funding-open_short-ALICEUSDT-1653253200,funding-open_short-ALICEUSDT-1653253200,ALICEUSDT,FUTURE,OPEN_SHORT,LIMIT,SELL,33.28894806924101,3.004,FILLED,2022-05-22T21:00:00+00:00,2022-05-22T22:00:00+00:00,,33.28894806924101,3.004,0.019999999999999997
funding-open_long-1000SHIBUSDT-1653289200,funding-open_long-1000SHIBUSDT-1653289200,1000SHIBUSDT,SPOT,OPEN_LONG,LIMIT,BUY,8000.0,0.0125,FILLED,2022-05-23T07:00:00+00:00,2022-05-23T07:00:00+00:00,,8000.0,0.0125,0.1
funding-open_short-1000SHIBUSDT-1653289200,funding-open_short-1000SHIBUSDT-1653289200,1000SHIBUSDT,FUTURE,OPEN_SHORT,LIMIT,SELL,8000.0,0.0125,FILLED,2022-05-23T07:00:00+00:00,2022-05-23T07:00:00+00:00,,8000.0,0.0125,0.02
funding-close_long-ALICEUSDT-1653289200,funding-close_long-ALICEUSDT-1653289200,ALICEUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,31.938677738741617,3.131,FILLED,2022-05-23T07:00:00+00:00,2022-05-23T08:00:00+00:00,,31.938677738741617,3.131,0.1
funding-close_short-ALICEUSDT-1653289200,funding-close_short-ALICEUSDT-1653289200,ALICEUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,31.938677738741617,3.131,FILLED,2022-05-23T07:00:00+00:00,2022-05-23T08:00:00+00:00,,31.938677738741617,3.131,0.02
funding-close_long-ALICEUSDT-1653292800,funding-close_long-ALICEUSDT-1653292800,ALICEUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,32.2061191626409,3.105,FILLED,2022-05-23T08:00:00+00:00,2022-05-23T09:00:00+00:00,,32.2061191626409,3.105,0.1
funding-close_short-ALICEUSDT-1653292800,funding-close_short-ALICEUSDT-1653292800,ALICEUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,32.2061191626409,3.105,FILLED,2022-05-23T08:00:00+00:00,2022-05-23T09:00:00+00:00,,32.2061191626409,3.105,0.02
funding-close_long-1000XECUSDT-1653296400,funding-close_long-1000XECUSDT-1653296400,1000XECUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,1917.9133103183738,0.05214,FILLED,2022-05-23T09:00:00+00:00,2022-05-23T09:00:00+00:00,,1917.9133103183738,0.05214,0.1
funding-close_short-1000XECUSDT-1653296400,funding-close_short-1000XECUSDT-1653296400,1000XECUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,1917.9133103183738,0.05214,FILLED,2022-05-23T09:00:00+00:00,2022-05-23T09:00:00+00:00,,1917.9133103183738,0.05214,0.02
funding-open_long-ALICEUSDT-1653296400,funding-open_long-ALICEUSDT-1653296400,ALICEUSDT,SPOT,OPEN_LONG,LIMIT,BUY,32.09242618741977,3.116,FILLED,2022-05-23T09:00:00+00:00,2022-05-23T10:00:00+00:00,,32.09242618741977,3.116,0.1
funding-open_short-ALICEUSDT-1653296400,funding-open_short-ALICEUSDT-1653296400,ALICEUSDT,FUTURE,OPEN_SHORT,LIMIT,SELL,32.09242618741977,3.116,FILLED,2022-05-23T09:00:00+00:00,2022-05-23T10:00:00+00:00,,32.09242618741977,3.116,0.02
funding-close_long-1000XECUSDT-1653300000,funding-close_long-1000XECUSDT-1653300000,1000XECUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,1918.2812200268559,0.05213,FILLED,2022-05-23T10:00:00+00:00,2022-05-23T10:00:00+00:00,,1918.2812200268559,0.05213,0.1
funding-close_short-1000XECUSDT-1653300000,funding-close_short-1000XECUSDT-1653300000,1000XECUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,1918.2812200268559,0.05213,FILLED,2022-05-23T10:00:00+00:00,2022-05-23T10:00:00+00:00,,1918.2812200268559,0.05213,0.02
funding-open_long-1000XECUSDT-1653354000,funding-open_long-1000XECUSDT-1653354000,1000XECUSDT,SPOT,OPEN_LONG,LIMIT,BUY,1977.456990310461,0.05057,FILLED,2022-05-24T01:00:00+00:00,2022-05-24T01:00:00+00:00,,1977.456990310461,0.05057,0.1
funding-open_short-1000XECUSDT-1653354000,funding-open_short-1000XECUSDT-1653354000,1000XECUSDT,FUTURE,OPEN_SHORT,LIMIT,SELL,1977.456990310461,0.05057,FILLED,2022-05-24T01:00:00+00:00,2022-05-24T01:00:00+00:00,,1977.456990310461,0.05057,0.02
funding-close_long-ALICEUSDT-1653354000,funding-close_long-ALICEUSDT-1653354000,ALICEUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,34.81894150417828,2.872,FILLED,2022-05-24T01:00:00+00:00,2022-05-24T02:00:00+00:00,,34.81894150417828,2.872,0.1
funding-close_short-ALICEUSDT-1653354000,funding-close_short-ALICEUSDT-1653354000,ALICEUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,34.81894150417828,2.872,FILLED,2022-05-24T01:00:00+00:00,2022-05-24T02:00:00+00:00,,34.81894150417828,2.872,0.02
funding-close_long-1000XECUSDT-1653469200,funding-close_long-1000XECUSDT-1653469200,1000XECUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,2001.6012810248199,0.04996,FILLED,2022-05-25T09:00:00+00:00,2022-05-25T09:00:00+00:00,,2001.6012810248199,0.04996,0.1
funding-close_short-1000XECUSDT-1653469200,funding-close_short-1000XECUSDT-1653469200,1000XECUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,2001.6012810248199,0.04996,FILLED,2022-05-25T09:00:00+00:00,2022-05-25T09:00:00+00:00,,2001.6012810248199,0.04996,0.02
funding-open_long-ALICEUSDT-1653469200,funding-open_long-ALICEUSDT-1653469200,ALICEUSDT,SPOT,OPEN_LONG,LIMIT,BUY,34.530386740331494,2.896,FILLED,2022-05-25T09:00:00+00:00,2022-05-25T10:00:00+00:00,,34.530386740331494,2.896,0.1
funding-open_short-ALICEUSDT-1653469200,funding-open_short-ALICEUSDT-1653469200,ALICEUSDT,FUTURE,OPEN_SHORT,LIMIT,SELL,34.530386740331494,2.896,FILLED,2022-05-25T09:00:00+00:00,2022-05-25T10:00:00+00:00,,34.530386740331494,2.896,0.02
funding-open_long-1000XECUSDT-1653526800,funding-open_long-1000XECUSDT-1653526800,1000XECUSDT,SPOT,OPEN_LONG,LIMIT,BUY,2041.2329046744235,0.04899,FILLED,2022-05-26T01:00:00+00:00,2022-05-26T01:00:00+00:00,,2041.2329046744235,0.04899,0.1
funding-open_short-1000XECUSDT-1653526800,funding-open_short-1000XECUSDT-1653526800,1000XECUSDT,FUTURE,OPEN_SHORT,LIMIT,SELL,2041.2329046744235,0.04899,FILLED,2022-05-26T01:00:00+00:00,2022-05-26T01:00:00+00:00,,2041.2329046744235,0.04899,0.02
funding-close_long-ALICEUSDT-1653526800,funding-close_long-ALICEUSDT-1653526800,ALICEUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,34.494653328734046,2.899,FILLED,2022-05-26T01:00:00+00:00,2022-05-26T02:00:00+00:00,,34.494653328734046,2.899,0.1
funding-close_short-ALICEUSDT-1653526800,funding-close_short-ALICEUSDT-1653526800,ALICEUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,34.494653328734046,2.899,FILLED,2022-05-26T01:00:00+00:00,2022-05-26T02:00:00+00:00,,34.494653328734046,2.899,0.02
funding-close_long-ALICEUSDT-1653530400,funding-close_long-ALICEUSDT-1653530400,ALICEUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,34.18803418803419,2.925,FILLED,2022-05-26T02:00:00+00:00,2022-05-26T03:00:00+00:00,,34.18803418803419,2.925,0.09999999999999999
funding-close_short-ALICEUSDT-1653530400,funding-close_short-ALICEUSDT-1653530400,ALICEUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,34.18803418803419,2.925,FILLED,2022-05-26T02:00:00+00:00,2022-05-26T03:00:00+00:00,,34.18803418803419,2.925,0.019999999999999997
funding-close_long-1000XECUSDT-1653584400,funding-close_long-1000XECUSDT-1653584400,1000XECUSDT,SPOT,CLOSE_LONG,LIMIT,SELL,2113.718030014796,0.04731,FILLED,2022-05-26T17:00:00+00:00,2022-05-26T17:00:00+00:00,,2113.718030014796,0.04731,0.1
funding-close_short-1000XECUSDT-1653584400,funding-close_short-1000XECUSDT-1653584400,1000XECUSDT,FUTURE,CLOSE_SHORT,LIMIT,BUY,2113.718030014796,0.04731,FILLED,2022-05-26T17:00:00+00:00,2022-05-26T17:00:00+00:00,,2113.718030014796,0.04731,0.02
funding-open_long-ALICEUSDT-1653584400,funding-open_long-ALICEUSDT-1653584400,ALICEUSDT,SPOT,OPEN_LONG,LIMIT,BUY,36.995930447650764,2.703,FILLED,2022-05-26T17:00:00+00:00,2022-05-26T18:00:00+00:00,,36.995930447650764,2.703,0.10000000000000002
